Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method
49.0,Male,Dress,36.74045974033194,Ohio,M,Brown,Fall,Missing,Next Day Air,No,5,Venmo
48.0,Male,Dress,33.19245446499433,New Hampshire,M,Fuchsia,Spring,Missing,Standard,No,1,Venmo
46.0,Female,Jacket,37.01193062531332,Idaho,M,Brick red,Winter,Present,Standard,No,11,Venmo
34.0,Female,Sweater,33.93036491205539,Colorado,M,Brick red,Winter,Missing,Standard,No,0,Venmo
38.0,Male,Hoodie,24.71384975017019,Florida,M,Brown,Winter,Present,Standard,No,0,Venmo
39.0,Female,Shorts,25.52299433792875,Kentucky,S,Lavender,Summer,Missing,Standard,No,0,Venmo
18.0,Female,Handbag,29.232397887749723,Georgia,M,White,Spring,Missing,Next Day Air,No,8,Venmo
46.0,Female,Hoodie,33.57232780733859,West Virginia,L,Ruby Red,Fall,Missing,Standard,No,9,Venmo
40.0,Female,Shorts,41.49677646268135,Rhode Island,XL,Periwinkle,Summer,Missing,Standard,No,1,Venmo
52.0,Female,Pajamas,27.017372664594973,Mississippi,M,Brick red,Winter,Present,Standard,No,10,Venmo
46.0,Male,Gloves,31.93472484550083,Texas,L,Terra cotta,Winter,Missing,Express,No,4,Venmo
36.0,Female,Jeans,24.9887949659526,Oregon,M,Black,Fall,Missing,Express,No,0,Venmo
28.0,Female,Running Shoes,26.792832283395505,Delaware,XL,Burnt orange,Spring,Present,Express,No,9,Venmo
45.0,Female,Shorts,32.65188292096101,Maine,XL,Fuchsia,Summer,Missing,Express,No,5,Venmo
33.0,Male,Scarf,29.88847474873554,California,S,Burnt orange,Fall,Missing,Next Day Air,No,0,Venmo
43.0,Female,Leggings,24.60475484337234,North Carolina,M,Burnt orange,Winter,Present,Next Day Air,No,16,Venmo
33.0,Male,Hoodie,31.97919527399,Pennsylvania,M,Terra cotta,Winter,Missing,Standard,No,20,Venmo
20.0,Male,Running Shoes,35.7616845312139,Michigan,M,Turquoise,Spring,Missing,Express,No,20,Venmo
35.0,Female,Sweater,24.04579650980579,North Dakota,M,Muted mustard yellow,Winter,Missing,Standard,No,9,Venmo
25.0,Female,Shorts,31.5050725860489,New Jersey,L,Brick red,Fall,Missing,Standard,No,0,Venmo
38.0,Female,Socks,27.18509989391797,Oklahoma,M,White,Winter,Present,Standard,No,5,Venmo
41.0,Male,Handbag,37.68510919623673,Oregon,M,Periwinkle,Summer,Missing,Standard,No,3,Venmo
41.0,Male,Running Shoes,33.31937621212984,Montana,M,Pale peach,Summer,Missing,Standard,No,11,Venmo
19.0,Female,Sunglasses,40.159263006160856,Hawaii,M,Pale peach,Summer,Missing,Standard,No,0,Venmo
36.0,Male,Shorts,30.021593910832827,Minnesota,S,Baby blue,Summer,Missing,Next Day Air,No,8,Venmo
31.0,Male,Scarf,26.62401756793105,Maine,L,Turquoise,Winter,Present,Standard,No,8,Venmo
24.0,Female,Sunglasses,18.479178484452483,Georgia,M,Baby blue,Spring,Missing,Next Day Air,No,9,Venmo
37.0,Female,Gloves,45.39881694814078,Rhode Island,M,Aubergine,Winter,Present,Standard,No,5,Venmo
25.0,Male,Shorts,31.844754097501838,New York,L,White,Summer,Present,Standard,No,2,Venmo
37.0,Female,Gloves,31.85047593591273,Arizona,L,Black,Winter,Missing,Standard,No,7,Venmo
25.0,Male,Pajamas,29.34768961373765,Virginia,M,Fuchsia,Winter,Missing,Standard,No,0,Venmo
23.0,Female,Shorts,28.012994913803727,Pennsylvania,XL,Turquoise,Summer,Missing,Standard,No,0,Venmo
32.0,Female,Backpack,21.058526145486606,South Carolina,M,Ruby Red,Winter,Missing,Express,No,0,Venmo
39.0,Male,Pajamas,32.83191206644702,New York,M,Black,Winter,Missing,Next Day Air,No,0,Venmo
23.0,Male,Scarf,33.02600829653478,Washington,M,Brick red,Fall,Missing,Standard,No,5,Venmo
50.0,Female,Running Shoes,37.325608480432365,Delaware,M,Muted mustard yellow,Summer,Missing,Standard,No,6,Venmo
28.0,Female,T-shirt,37.34366300445159,Ohio,XL,Muted mustard yellow,Spring,Missing,Standard,No,10,Venmo
32.0,Male,Handbag,23.33096672150232,Illinois,L,Periwinkle,Summer,Missing,Standard,No,3,Venmo
51.0,Female,Dress,32.64950522871711,Idaho,M,Turquoise,Spring,Present,Standard,No,11,Venmo
20.0,Male,Sunglasses,37.83260486749522,Arizona,M,Pale peach,Summer,Missing,Standard,No,2,Venmo
51.0,Male,Dress,29.88480201225644,Maryland,M,Terra cotta,Summer,Present,Standard,No,3,Venmo
29.0,Male,Handbag,38.98113993294745,New Jersey,M,Burnt orange,Fall,Missing,Standard,No,2,Venmo
24.0,Female,Scarf,33.22063127037214,Nevada,L,Burnt orange,Winter,Present,Standard,No,1,Venmo
56.0,Non-binary,Socks,37.6622217513216,Utah,L,Mauve,Fall,Missing,Standard,No,12,Venmo
31.0,Male,Running Shoes,41.96519816636541,Montana,M,Lavender,Summer,Missing,Standard,No,1,Venmo
18.0,Female,Gloves,24.00298842467205,Connecticut,M,Brown,Winter,Missing,Standard,No,0,Venmo
42.0,Male,Running Shoes,33.738685101556904,Rhode Island,L,Turquoise,Summer,Present,Next Day Air,No,8,Venmo
30.0,Male,Sweater,37.681034395168034,Idaho,M,Black,Winter,Missing,Standard,No,11,Venmo
27.0,Male,Boots,34.28877115392212,South Dakota,S,Ruby Red,Fall,Missing,Standard,No,13,Venmo
28.0,Male,Sunglasses,24.385640375503733,Tennessee,M,Fuchsia,Summer,Missing,Standard,No,4,Venmo
18.0,Male,Dress,31.955510820376013,West Virginia,S,White,Spring,Missing,Standard,No,5,Venmo
36.0,Female,Sweater,23.597829514236885,New Mexico,M,Muted mustard yellow,Fall,Present,Standard,No,16,Venmo
50.0,Male,Running Shoes,32.640996881140985,North Carolina,XL,Brown,Spring,Present,Standard,No,10,Venmo
41.0,Male,Leggings,34.37829521645851,Wisconsin,L,Mauve,Fall,Present,Standard,No,6,Venmo
51.0,Male,Scarf,27.83430089241332,Rhode Island,M,Baby blue,Winter,Missing,Standard,No,5,Venmo
32.0,Female,Scarf,27.502532900258057,Kentucky,M,Black,Winter,Missing,Standard,No,4,Venmo
55.0,Male,Sweater,24.854556503163607,Connecticut,XL,Brown,Winter,Missing,Express,No,3,Venmo
35.0,Female,Dress,28.885904363841117,Maine,M,Turquoise,Spring,Present,Standard,No,5,Venmo
36.0,Male,Shorts,41.55948284138279,Indiana,L,Lemon yellow,Summer,Missing,Standard,No,2,Venmo
18.0,Female,Sunglasses,33.34736680053213,Georgia,M,Brick red,Summer,Missing,Standard,No,7,Venmo
22.0,Male,Gloves,27.614971387123013,Louisiana,M,Terra cotta,Winter,Present,Standard,No,7,Venmo
33.0,Male,Sweater,28.8259028244752,New Mexico,L,Muted mustard yellow,Fall,Missing,Standard,No,1,Venmo
26.0,Female,Pajamas,35.056351010188735,Rhode Island,M,Brick red,Winter,Present,Standard,No,8,Venmo
42.0,Male,Running Shoes,28.280028961776274,Connecticut,M,Fuchsia,Summer,Missing,Standard,No,5,Venmo
29.0,Female,Shorts,26.00315651265308,Michigan,XL,Periwinkle,Summer,Missing,Standard,No,5,Venmo
29.0,Female,Backpack,26.92095059104941,Arizona,L,Muted mustard yellow,Winter,Present,Standard,No,2,Venmo
38.0,Male,Running Shoes,29.116315343793644,Nebraska,S,Lavender,Summer,Missing,Next Day Air,No,17,Venmo
67.0,Female,Running Shoes,36.27091919963427,California,XL,White,Summer,Missing,Standard,No,11,Venmo
24.0,Male,Socks,31.78926534799004,Oregon,M,Mauve,Winter,Missing,Standard,No,15,Venmo
34.0,Female,Backpack,31.71466983173983,Colorado,S,Ruby Red,Winter,Missing,Standard,No,1,Venmo
37.0,Male,Gloves,33.95405089686413,Virginia,L,Aubergine,Winter,Missing,Next Day Air,No,11,Venmo
19.0,Female,T-shirt,23.52934941069704,Vermont,M,Lemon yellow,Spring,Missing,Standard,No,3,Venmo
35.0,Female,Leggings,42.7993757256414,Minnesota,M,Muted mustard yellow,Winter,Present,Express,No,13,Venmo
35.0,Female,Running Shoes,32.55646937858447,Texas,M,Baby blue,Summer,Present,Standard,No,1,Venmo
41.0,Male,Sunglasses,42.63314240682859,Arizona,L,Fuchsia,Summer,Present,Next Day Air,No,20,Venmo
26.0,Male,Sunglasses,18.15005050215436,Nebraska,L,White,Summer,Missing,Express,No,2,Venmo
19.0,Female,Hoodie,18.54334804552084,Massachusetts,M,Ruby Red,Winter,Missing,Standard,No,3,Venmo
36.0,Female,Socks,32.5874935441581,Arizona,XL,Muted mustard yellow,Winter,Missing,Standard,No,10,Venmo
42.0,Male,Gloves,29.67488435883301,Indiana,L,Terra cotta,Winter,Missing,Standard,No,1,Venmo
52.0,Male,Handbag,33.993692918462344,Arizona,S,Baby blue,Spring,Missing,Standard,No,0,Venmo
24.0,Male,Hoodie,30.86594425820049,Kentucky,S,Mauve,Winter,Missing,Standard,No,16,Venmo
27.0,Male,Boots,29.33938422736778,North Carolina,L,Brick red,Winter,Present,Standard,No,0,Venmo
36.0,Female,Running Shoes,62.44210121723019,Massachusetts,L,White,Summer,Present,Standard,Yes,0,Credit Card
57.0,Male,Backpack,51.96983893966537,Michigan,M,Aubergine,Fall,Missing,2-Day Shipping,Yes,1,Credit Card
26.0,Male,Socks,54.89904956516218,Wisconsin,M,Black,Fall,Missing,2-Day Shipping,Yes,0,Credit Card
36.0,Female,Handbag,46.88397629964226,Delaware,S,Mauve,Summer,Missing,2-Day Shipping,Yes,2,Credit Card
34.0,Female,Backpack,45.1710820981759,Texas,L,Mauve,Winter,Present,2-Day Shipping,Yes,13,Credit Card
27.0,Female,Scarf,48.19041312386874,Iowa,L,Terra cotta,Fall,Present,Next Day Air,Yes,9,Credit Card
28.0,Male,Sweater,44.13112061514573,Michigan,S,Brown,Fall,Missing,2-Day Shipping,Yes,4,Credit Card
38.0,Female,Sweater,54.11324013332179,Pennsylvania,S,Lavender,Fall,Missing,2-Day Shipping,Yes,1,Credit Card
49.0,Male,Boots,46.450831447859606,Texas,M,Ruby Red,Fall,Missing,2-Day Shipping,Yes,1,Credit Card
40.0,Female,Socks,45.95365581943236,Colorado,L,Burnt orange,Fall,Present,Standard,Yes,0,Credit Card
35.0,Female,Sweater,48.5172228786699,Montana,S,Burnt orange,Winter,Present,2-Day Shipping,Yes,2,Credit Card
50.0,Female,Backpack,46.788248122467685,Kentucky,XL,Brown,Winter,Present,2-Day Shipping,Yes,7,Credit Card
58.0,Female,Pajamas,41.86346888085075,New Hampshire,XL,Brick red,Fall,Missing,2-Day Shipping,Yes,0,Credit Card
26.0,Female,Shorts,50.55628694488918,Vermont,XL,Lemon yellow,Summer,Present,Express,Yes,3,Credit Card
32.0,Male,Handbag,42.80156750995526,Mississippi,S,Mauve,Summer,Present,2-Day Shipping,Yes,1,Credit Card
47.0,Male,Shorts,46.87898211978872,Louisiana,L,Baby blue,Spring,Missing,2-Day Shipping,Yes,5,Credit Card
25.0,Male,Shorts,52.20564335689084,California,L,Lavender,Summer,Present,2-Day Shipping,Yes,0,Credit Card
64.0,Female,Leggings,52.93921214944575,Mississippi,XL,Mauve,Fall,Missing,2-Day Shipping,Yes,0,Bank Transfer
22.0,Male,Shorts,50.73171681532232,Missouri,L,Baby blue,Spring,Missing,Standard,Yes,4,Credit Card
26.0,Male,Running Shoes,44.46111836787261,New York,S,Baby blue,Spring,Missing,2-Day Shipping,Yes,0,Credit Card
23.0,Female,Dress,58.05810998173146,Oregon,XL,Periwinkle,Summer,Present,2-Day Shipping,Yes,0,Credit Card
22.0,Female,Pajamas,37.19036243018594,Ohio,L,Aubergine,Winter,Missing,2-Day Shipping,Yes,8,Credit Card
25.0,Male,Hoodie,56.187909369792656,Pennsylvania,L,Terra cotta,Fall,Missing,2-Day Shipping,Yes,2,Credit Card
32.0,Male,Handbag,60.11320724727828,California,L,White,Spring,Missing,2-Day Shipping,Yes,1,Credit Card
29.0,Male,Jacket,40.73148327915534,Virginia,M,Terra cotta,Winter,Present,Standard,Yes,1,Credit Card
24.0,Female,Sunglasses,47.31529047587314,Minnesota,S,Turquoise,Summer,Missing,2-Day Shipping,Yes,8,Credit Card
38.0,Male,Jeans,47.16881691992414,New Mexico,M,Pale peach,Fall,Missing,2-Day Shipping,Yes,5,Credit Card
28.0,Male,Backpack,49.58630642865764,Delaware,XL,Periwinkle,Fall,Present,2-Day Shipping,Yes,7,Credit Card
46.0,Female,Hoodie,36.54850837725304,Louisiana,L,Burnt orange,Fall,Present,2-Day Shipping,Yes,4,Credit Card
28.0,Female,Hoodie,46.76893564221635,South Carolina,S,Mauve,Winter,Present,2-Day Shipping,Yes,13,Credit Card
23.0,Male,Handbag,44.35225247507197,Illinois,L,Fuchsia,Summer,Missing,2-Day Shipping,Yes,0,Credit Card
38.0,Female,Dress,44.85254333376172,Kentucky,M,Lavender,Spring,Present,2-Day Shipping,Yes,11,Credit Card
38.0,Female,Backpack,45.25493309279887,Nevada,XL,Ruby Red,Fall,Present,2-Day Shipping,Yes,7,Credit Card
20.0,Male,Jeans,49.68894684264884,Oklahoma,M,Burnt orange,Fall,Present,Standard,Yes,12,Credit Card
49.0,Female,Backpack,52.60976688798151,Texas,M,Ruby Red,Winter,Present,2-Day Shipping,Yes,5,Credit Card
35.0,Male,Running Shoes,58.569436503269735,Rhode Island,M,Lemon yellow,Spring,Present,Standard,Yes,2,Credit Card
38.0,Female,Backpack,40.0466434224974,New Mexico,M,Terra cotta,Winter,Missing,2-Day Shipping,Yes,20,Credit Card
22.0,Female,Jacket,45.24002682880152,Wyoming,XL,Brown,Fall,Missing,2-Day Shipping,Yes,8,Credit Card
52.0,Female,Handbag,54.79927109147642,Colorado,L,Fuchsia,Summer,Missing,2-Day Shipping,Yes,4,Credit Card
31.0,Male,Gloves,50.31351323464413,Nebraska,XL,Ruby Red,Winter,Present,2-Day Shipping,Yes,20,Credit Card
49.0,Female,Backpack,60.66759213795237,Ohio,L,Terra cotta,Winter,Missing,2-Day Shipping,Yes,0,Credit Card
22.0,Female,Handbag,57.49894764698783,Virginia,M,Aubergine,Summer,Present,2-Day Shipping,Yes,2,Credit Card
23.0,Male,Boots,39.39132211465219,North Dakota,M,Aubergine,Fall,Missing,2-Day Shipping,Yes,4,Credit Card
48.0,Female,Sunglasses,44.02780416158999,Missouri,L,Fuchsia,Summer,Present,2-Day Shipping,Yes,8,Credit Card
36.0,Female,Gloves,62.01861065884727,West Virginia,M,Brick red,Winter,Missing,Standard,Yes,1,Credit Card
42.0,Male,Sweater,51.644839299567934,Rhode Island,M,Aubergine,Fall,Present,2-Day Shipping,Yes,17,Credit Card
42.0,Female,Boots,49.75532488324679,Ohio,S,Burnt orange,Winter,Missing,2-Day Shipping,Yes,2,Credit Card
24.0,Female,Socks,46.0111857781485,Maine,S,Lemon yellow,Winter,Present,2-Day Shipping,Yes,20,Credit Card
42.0,Male,Boots,50.45372487956282,New York,L,Aubergine,Fall,Missing,Standard,Yes,1,Credit Card
35.0,Female,T-shirt,45.062388721824,Nevada,L,Lavender,Summer,Missing,2-Day Shipping,Yes,10,Credit Card
19.0,Female,Sweater,51.197873531401,South Dakota,M,Black,Winter,Missing,2-Day Shipping,Yes,0,Credit Card
44.0,Female,Backpack,50.3521542623328,Mississippi,L,Black,Winter,Present,2-Day Shipping,Yes,20,Credit Card
40.0,Female,Handbag,54.70431723497598,Missouri,M,White,Summer,Missing,2-Day Shipping,Yes,0,Credit Card
73.0,Male,Gloves,52.05465411743987,Idaho,L,Brown,Fall,Missing,Standard,Yes,8,Bank Transfer
40.0,Male,Hoodie,49.89958495092868,Nebraska,M,Brown,Fall,Present,2-Day Shipping,Yes,13,Credit Card
34.0,Female,T-shirt,43.741525782609365,Maine,M,Lemon yellow,Summer,Present,2-Day Shipping,Yes,4,Credit Card
20.0,Male,Leggings,48.498412652827824,Hawaii,S,Black,Fall,Present,Standard,Yes,5,Credit Card
29.0,Male,Handbag,49.9928634220328,West Virginia,S,Aubergine,Fall,Present,2-Day Shipping,Yes,5,Credit Card
33.0,Male,Shorts,57.61002889917819,Minnesota,L,Baby blue,Summer,Present,2-Day Shipping,Yes,14,Credit Card
42.0,Female,Gloves,35.412962162758085,Massachusetts,L,Aubergine,Winter,Missing,Express,Yes,2,Credit Card
54.0,Male,Backpack,55.25451595262606,Wisconsin,S,Burnt orange,Fall,Missing,2-Day Shipping,Yes,1,Credit Card
34.0,Male,Pajamas,52.41195880055295,Hawaii,L,Black,Fall,Missing,2-Day Shipping,Yes,3,Credit Card
28.0,Female,Dress,52.55884273793461,Arizona,L,Fuchsia,Summer,Missing,2-Day Shipping,Yes,0,Credit Card
26.0,Female,Gloves,45.79099965412365,Iowa,M,Terra cotta,Fall,Present,2-Day Shipping,Yes,7,Credit Card
38.0,Female,T-shirt,35.31912568801312,West Virginia,M,Aubergine,Summer,Missing,2-Day Shipping,Yes,3,Credit Card
26.0,Female,Pajamas,41.2092104553191,Minnesota,L,Ruby Red,Fall,Missing,2-Day Shipping,Yes,20,Credit Card
25.0,Female,Scarf,44.99695754391888,Missouri,M,Brown,Winter,Missing,2-Day Shipping,Yes,8,Credit Card
32.0,Female,Shorts,47.047725801745706,Alaska,S,Periwinkle,Summer,Missing,2-Day Shipping,Yes,5,Credit Card
28.0,Male,Pajamas,60.21791537255201,Indiana,XL,Aubergine,Winter,Present,Standard,Yes,1,Credit Card
41.0,Male,Jeans,49.43310148015714,Michigan,M,Ruby Red,Fall,Missing,Standard,Yes,1,Credit Card
37.0,Female,Dress,47.498413443680604,New York,S,Lemon yellow,Summer,Missing,2-Day Shipping,Yes,5,Credit Card
51.0,Male,Sweater,40.62876524999412,North Dakota,S,Brown,Fall,Missing,2-Day Shipping,Yes,11,Credit Card
30.0,Male,Jeans,58.91304649528581,Delaware,M,Muted mustard yellow,Fall,Missing,2-Day Shipping,Yes,3,Credit Card
49.0,Male,Handbag,48.07291651695716,Georgia,M,White,Spring,Present,2-Day Shipping,Yes,14,Credit Card
24.0,Male,Gloves,44.96700027058082,Maryland,M,Mauve,Winter,Missing,2-Day Shipping,Yes,0,Credit Card
24.0,Male,T-shirt,53.63735833350556,Arizona,S,Brick red,Fall,Missing,Next Day Air,Yes,20,Credit Card
21.0,Male,Scarf,52.59100015701822,Massachusetts,XL,Burnt orange,Fall,Present,2-Day Shipping,Yes,4,Credit Card
23.0,Female,Sunglasses,50.71120618438764,South Carolina,L,Muted mustard yellow,Fall,Present,2-Day Shipping,Yes,0,Credit Card
34.0,Male,Pajamas,44.2330186209267,South Dakota,M,Turquoise,Winter,Missing,2-Day Shipping,Yes,2,Credit Card
27.0,Female,T-shirt,57.38017676280872,Missouri,M,Fuchsia,Summer,Missing,Standard,Yes,13,Credit Card
39.0,Male,Dress,49.12665545293279,Ohio,L,White,Spring,Present,2-Day Shipping,Yes,3,Credit Card
39.0,Female,Leggings,50.64982979478335,Texas,M,Ruby Red,Winter,Present,2-Day Shipping,Yes,2,Credit Card
23.0,Male,Gloves,46.5973235310552,South Dakota,S,Terra cotta,Fall,Missing,2-Day Shipping,Yes,20,Credit Card
44.0,Female,Gloves,48.05679338004149,Arkansas,M,Brick red,Winter,Missing,2-Day Shipping,Yes,3,Credit Card
28.0,Female,Gloves,49.072110310442405,Pennsylvania,M,Periwinkle,Winter,Missing,Standard,Yes,1,Credit Card
21.0,Female,Jacket,42.368781799506166,New Hampshire,M,Brown,Winter,Present,2-Day Shipping,Yes,16,Credit Card
43.0,Male,Scarf,51.92072284019702,Florida,M,Brick red,Winter,Present,Standard,Yes,7,Credit Card
25.0,Female,Jeans,45.2112573752913,North Dakota,L,Muted mustard yellow,Fall,Missing,2-Day Shipping,Yes,1,Credit Card
27.0,Male,Running Shoes,48.49234580885487,North Carolina,M,Fuchsia,Summer,Present,2-Day Shipping,Yes,16,Credit Card
22.0,Male,Dress,44.41340256372803,Alabama,M,Turquoise,Summer,Present,2-Day Shipping,Yes,1,Credit Card
19.0,Male,Leggings,42.54104358445181,Wisconsin,L,Ruby Red,Fall,Present,2-Day Shipping,Yes,6,Credit Card
31.0,Male,Running Shoes,56.77057507347941,Virginia,L,White,Summer,Missing,2-Day Shipping,Yes,0,Credit Card
39.0,Male,Boots,57.56202206769328,North Dakota,S,Ruby Red,Fall,Missing,2-Day Shipping,Yes,2,Credit Card
55.0,Female,Socks,45.382679125384975,Iowa,S,Brown,Winter,Missing,2-Day Shipping,Yes,4,Credit Card
42.0,Male,Hoodie,46.85418262953229,Nebraska,M,Mauve,Winter,Present,2-Day Shipping,Yes,9,Credit Card
33.0,Male,Handbag,49.49116764419103,Georgia,M,Turquoise,Fall,Missing,2-Day Shipping,Yes,15,Credit Card
43.0,Male,Running Shoes,56.005062543088016,South Carolina,XL,Lavender,Summer,Missing,Standard,Yes,5,Credit Card
27.0,Female,Handbag,57.59336121144516,Utah,S,Periwinkle,Spring,Missing,2-Day Shipping,Yes,0,Credit Card
36.0,Male,Dress,49.22839615749756,Michigan,M,Lavender,Summer,Missing,2-Day Shipping,Yes,2,Credit Card
45.0,Female,Leggings,49.78641448874596,Arkansas,S,Burnt orange,Winter,Missing,2-Day Shipping,Yes,0,Credit Card
18.0,Male,Jacket,52.29711509898092,Maine,M,Mauve,Fall,Present,2-Day Shipping,Yes,20,Credit Card
30.0,Male,Hoodie,49.77641958325682,Maine,M,Aubergine,Fall,Present,Standard,Yes,3,Credit Card
32.0,Male,Shorts,46.39822913374578,New Jersey,L,Periwinkle,Summer,Missing,2-Day Shipping,Yes,0,Credit Card
26.0,Male,Hoodie,45.72104321056977,Illinois,L,Brown,Winter,Missing,Standard,Yes,12,Credit Card
30.0,Female,Hoodie,57.76846142662353,Minnesota,M,Burnt orange,Fall,Present,Standard,Yes,7,Credit Card
41.0,Male,Jeans,43.81904073932071,North Dakota,XL,Burnt orange,Fall,Missing,2-Day Shipping,Yes,1,Credit Card
29.0,Female,Pajamas,56.64769266248759,Vermont,L,Terra cotta,Fall,Missing,Standard,Yes,6,Credit Card
36.0,Male,Sunglasses,44.41247318884051,North Dakota,S,Turquoise,Summer,Missing,2-Day Shipping,Yes,0,Credit Card
21.0,Female,Sunglasses,56.97820883972499,Hawaii,M,Muted mustard yellow,Fall,Missing,2-Day Shipping,Yes,4,Credit Card
28.0,Male,Sunglasses,50.73258867217454,Idaho,L,Muted mustard yellow,Summer,Present,2-Day Shipping,Yes,8,Credit Card
29.0,Male,Jeans,41.30296823724685,Iowa,XL,Brown,Fall,Missing,Standard,Yes,2,Credit Card
39.0,Female,Pajamas,45.41380210545016,Rhode Island,M,Terra cotta,Fall,Present,Next Day Air,Yes,0,Credit Card
24.0,Female,Running Shoes,47.309260931132776,New Mexico,XL,Fuchsia,Summer,Missing,2-Day Shipping,Yes,3,Credit Card
18.0,Male,T-shirt,55.22301175216732,Vermont,M,Lavender,Spring,Present,2-Day Shipping,Yes,4,Credit Card
49.0,Female,Handbag,49.389098078580105,Hawaii,M,Lavender,Summer,Present,2-Day Shipping,Yes,15,Credit Card
22.0,Female,Backpack,50.31347183956185,Wisconsin,M,Mauve,Fall,Present,Standard,Yes,12,Credit Card
54.0,Male,Hoodie,53.970647284688646,South Dakota,L,Baby blue,Fall,Missing,2-Day Shipping,Yes,5,Credit Card
67.0,Female,Running Shoes,54.52148177218448,New Hampshire,M,Periwinkle,Spring,Missing,2-Day Shipping,Yes,1,Bank Transfer
19.0,Male,Sunglasses,52.78126849012054,New Mexico,M,Muted mustard yellow,Spring,Present,2-Day Shipping,Yes,19,Credit Card
30.0,Female,T-shirt,51.01584872622353,Iowa,M,Baby blue,Spring,Missing,2-Day Shipping,Yes,1,Credit Card
20.0,Female,Running Shoes,46.36139762655435,Tennessee,M,Baby blue,Summer,Present,Express,Yes,8,Credit Card
38.0,Male,T-shirt,49.10851710999877,Hawaii,L,Periwinkle,Spring,Missing,2-Day Shipping,Yes,20,Credit Card
26.0,Female,Backpack,47.581253450753046,Missouri,L,Black,Winter,Present,2-Day Shipping,Yes,2,Credit Card
28.0,Female,Dress,49.834188019745696,Alaska,L,Baby blue,Spring,Missing,2-Day Shipping,Yes,5,Credit Card
40.0,Female,Handbag,51.86956136977459,Nevada,M,Baby blue,Spring,Missing,Standard,Yes,19,Credit Card
